onset	duration	sample	trial_type	response_time	stim_file	value
0.0000000000	0.0000000000	0	n/a	n/a	n/a	n/a
197.7140000000	0.0000000000	197714	n/a	n/a	n/a	Viusal attention block
198.3720000000	0.0000000000	198372	n/a	n/a	n/a	Auditory noise onset
198.3780000000	0.0000000000	198378	n/a	n/a	n/a	Visual noise onset
198.3830000000	0.0000000000	198383	n/a	n/a	n/a	Response
201.3780000000	0.0000000000	201378	n/a	n/a	n/a	Visual target onset
201.3800000000	0.0000000000	201380	n/a	n/a	n/a	Auditory target onset
201.5780000000	0.0000000000	201578	n/a	n/a	n/a	Response
202.5310000000	0.0000000000	202531	n/a	n/a	n/a	Hit
205.3250000000	0.0000000000	205325	n/a	n/a	n/a	Auditory noise onset
205.3310000000	0.0000000000	205331	n/a	n/a	n/a	Visual noise onset
208.3310000000	0.0000000000	208331	n/a	n/a	n/a	Visual target onset
208.3330000000	0.0000000000	208333	n/a	n/a	n/a	Auditory target onset
208.5900000000	0.0000000000	208590	n/a	n/a	n/a	Response
209.7550000000	0.0000000000	209755	n/a	n/a	n/a	Hit
212.6430000000	0.0000000000	212643	n/a	n/a	n/a	Auditory noise onset
212.6490000000	0.0000000000	212649	n/a	n/a	n/a	Visual noise onset
213.6490000000	0.0000000000	213649	n/a	n/a	n/a	Visual target onset
213.6520000000	0.0000000000	213652	n/a	n/a	n/a	Auditory target onset
214.4020000000	0.0000000000	214402	n/a	n/a	n/a	Response
216.7550000000	0.0000000000	216755	n/a	n/a	n/a	Hit
219.3610000000	0.0000000000	219361	n/a	n/a	n/a	Auditory noise onset
219.3670000000	0.0000000000	219367	n/a	n/a	n/a	Visual noise onset
221.3670000000	0.0000000000	221367	n/a	n/a	n/a	Visual target onset
221.4850000000	0.0000000000	221485	n/a	n/a	n/a	Response
222.3670000000	0.0000000000	222367	n/a	n/a	n/a	Auditory target onset
223.8730000000	0.0000000000	223873	n/a	n/a	n/a	Hit
227.5990000000	0.0000000000	227599	n/a	n/a	n/a	Auditory noise onset
227.6160000000	0.0000000000	227616	n/a	n/a	n/a	Visual noise onset
229.6140000000	0.0000000000	229614	n/a	n/a	n/a	Visual catch trial
230.6150000000	0.0000000000	230615	n/a	n/a	n/a	Auditory target onset
232.0030000000	0.0000000000	232003	n/a	n/a	n/a	No response given during trial
232.0050000000	0.0000000000	232005	n/a	n/a	n/a	Correct rejection
235.3740000000	0.0000000000	235374	n/a	n/a	n/a	Auditory noise onset
235.3800000000	0.0000000000	235380	n/a	n/a	n/a	Visual noise onset
235.3840000000	0.0000000000	235384	n/a	n/a	n/a	Response
237.3800000000	0.0000000000	237380	n/a	n/a	n/a	Auditory target onset
238.3800000000	0.0000000000	238380	n/a	n/a	n/a	Visual catch trial
239.7230000000	0.0000000000	239723	n/a	n/a	n/a	False alarm
243.4570000000	0.0000000000	243457	n/a	n/a	n/a	Auditory noise onset
243.4630000000	0.0000000000	243463	n/a	n/a	n/a	Visual noise onset
243.4650000000	0.0000000000	243465	n/a	n/a	n/a	Response
245.4620000000	0.0000000000	245462	n/a	n/a	n/a	Auditory target onset
246.4630000000	0.0000000000	246463	n/a	n/a	n/a	Visual target onset
246.9570000000	0.0000000000	246957	n/a	n/a	n/a	Response
247.8050000000	0.0000000000	247805	n/a	n/a	n/a	Hit
250.5750000000	0.0000000000	250575	n/a	n/a	n/a	Auditory noise onset
250.5810000000	0.0000000000	250581	n/a	n/a	n/a	Visual noise onset
250.5830000000	0.0000000000	250583	n/a	n/a	n/a	Response
252.5800000000	0.0000000000	252580	n/a	n/a	n/a	Visual target onset
253.5800000000	0.0000000000	253580	n/a	n/a	n/a	Auditory target onset
253.6510000000	0.0000000000	253651	n/a	n/a	n/a	Response
254.8390000000	0.0000000000	254839	n/a	n/a	n/a	Hit
258.5630000000	0.0000000000	258563	n/a	n/a	n/a	Auditory noise onset
258.5690000000	0.0000000000	258569	n/a	n/a	n/a	Visual noise onset
261.5690000000	0.0000000000	261569	n/a	n/a	n/a	Visual target onset
261.5720000000	0.0000000000	261572	n/a	n/a	n/a	Auditory target onset
261.9220000000	0.0000000000	261922	n/a	n/a	n/a	Response
262.8990000000	0.0000000000	262899	n/a	n/a	n/a	Hit
266.4700000000	0.0000000000	266470	n/a	n/a	n/a	Auditory noise onset
266.4760000000	0.0000000000	266476	n/a	n/a	n/a	Visual noise onset
269.4750000000	0.0000000000	269475	n/a	n/a	n/a	Visual target onset
269.4780000000	0.0000000000	269478	n/a	n/a	n/a	Auditory target onset
269.6870000000	0.0000000000	269687	n/a	n/a	n/a	Response
270.6990000000	0.0000000000	270699	n/a	n/a	n/a	Hit
273.9990000000	0.0000000000	273999	n/a	n/a	n/a	Auditory noise onset
274.0050000000	0.0000000000	274005	n/a	n/a	n/a	Visual noise onset
276.0050000000	0.0000000000	276005	n/a	n/a	n/a	Visual catch trial
276.0070000000	0.0000000000	276007	n/a	n/a	n/a	Auditory target onset
278.2170000000	0.0000000000	278217	n/a	n/a	n/a	No response given during trial
278.2210000000	0.0000000000	278221	n/a	n/a	n/a	Correct rejection
281.3410000000	0.0000000000	281341	n/a	n/a	n/a	Auditory noise onset
281.3470000000	0.0000000000	281347	n/a	n/a	n/a	Visual noise onset
281.3500000000	0.0000000000	281350	n/a	n/a	n/a	Response
284.3230000000	0.0000000000	284323	n/a	n/a	n/a	Response
284.3470000000	0.0000000000	284347	n/a	n/a	n/a	Visual target onset
284.3500000000	0.0000000000	284350	n/a	n/a	n/a	Auditory target onset
285.8290000000	0.0000000000	285829	n/a	n/a	n/a	Hit
288.7300000000	0.0000000000	288730	n/a	n/a	n/a	Auditory noise onset
288.7360000000	0.0000000000	288736	n/a	n/a	n/a	Visual noise onset
290.7350000000	0.0000000000	290735	n/a	n/a	n/a	Visual target onset
291.7350000000	0.0000000000	291735	n/a	n/a	n/a	Auditory target onset
292.3830000000	0.0000000000	292383	n/a	n/a	n/a	Response
293.2060000000	0.0000000000	293206	n/a	n/a	n/a	Miss
296.7180000000	0.0000000000	296718	n/a	n/a	n/a	Auditory noise onset
296.7240000000	0.0000000000	296724	n/a	n/a	n/a	Visual noise onset
299.7240000000	0.0000000000	299724	n/a	n/a	n/a	Visual target onset
299.7280000000	0.0000000000	299728	n/a	n/a	n/a	Auditory catch trial
300.1830000000	0.0000000000	300183	n/a	n/a	n/a	Response
301.1240000000	0.0000000000	301124	n/a	n/a	n/a	Hit
303.9780000000	0.0000000000	303978	n/a	n/a	n/a	Auditory noise onset
303.9840000000	0.0000000000	303984	n/a	n/a	n/a	Visual noise onset
306.9830000000	0.0000000000	306983	n/a	n/a	n/a	Visual catch trial
306.9870000000	0.0000000000	306987	n/a	n/a	n/a	Auditory target onset
307.1830000000	0.0000000000	307183	n/a	n/a	n/a	Response
308.2420000000	0.0000000000	308242	n/a	n/a	n/a	False alarm
310.8960000000	0.0000000000	310896	n/a	n/a	n/a	Auditory noise onset
310.9020000000	0.0000000000	310902	n/a	n/a	n/a	Visual noise onset
313.6310000000	0.0000000000	313631	n/a	n/a	n/a	Response
313.9010000000	0.0000000000	313901	n/a	n/a	n/a	Visual target onset
313.9040000000	0.0000000000	313904	n/a	n/a	n/a	Auditory target onset
314.7010000000	0.0000000000	314701	n/a	n/a	n/a	Response
315.0310000000	0.0000000000	315031	n/a	n/a	n/a	Hit
318.5550000000	0.0000000000	318555	n/a	n/a	n/a	Auditory noise onset
318.5610000000	0.0000000000	318561	n/a	n/a	n/a	Visual noise onset
320.5610000000	0.0000000000	320561	n/a	n/a	n/a	Visual target onset
321.5490000000	0.0000000000	321549	n/a	n/a	n/a	Response
321.5610000000	0.0000000000	321561	n/a	n/a	n/a	Auditory catch trial
322.6550000000	0.0000000000	322655	n/a	n/a	n/a	Hit
326.0610000000	0.0000000000	326061	n/a	n/a	n/a	Auditory noise onset
326.0670000000	0.0000000000	326067	n/a	n/a	n/a	Visual noise onset
329.0670000000	0.0000000000	329067	n/a	n/a	n/a	Visual catch trial
329.0690000000	0.0000000000	329069	n/a	n/a	n/a	Block end
